label,statement,source,uuid
mostly-true,dekalb school construction projects always came budget,LIAR,f8fde471-68e5-4747-8913-5ee8a2aec07d
half-true,says russ feingold formed political group pay staff millions,LIAR,79566db2-06f2-42d7-a514-70e26020605b
mostly-true,impact 2010 federal health care legislation huge georgia,LIAR,e6e0af45-8650-4cde-87c2-a4d81a6adadf
false,governor christie also remains governor since world war ii among democrats republicans failed party win control least one legislative body course term,LIAR,2efcec13-5b5b-43de-a695-b0b13a2bf7dc
half-true,dont single stock bond savings accounts,LIAR,fe51ed30-5c79-4b25-964f-0f3c301d3014
half-true,never lobbied circumstance freddie mac,LIAR,893f887b-4ede-4b46-836f-ff50169fa3c6
half-true,virginia population increased 8 percent 2005 2015 per capita spending budget increased whopping 38 percent,LIAR,a6e9293b-3ea8-4a64-bdc7-1236b01c6480
true,couple hundred american cities infested members mexican cartels,LIAR,d3591091-5f80-4891-8168-c73fca8d1d91
half-true,education funding 7176 per student historic level,LIAR,0946f1ea-57d3-49fb-8f4d-6b0fde86803b
half-true,uwmadison spent reserves told two years ago facing new state budget cuts reserves spend,LIAR,47105420-3e96-4133-b2a9-981833bc8fe6
false,mitt romney left massachusetts 1 billion debt,LIAR,c7d35a4f-ccc3-4787-86a3-ccfc437f05d1
true,every week state lawmakers able cut timeline saves georgia taxpayers approximately 100000,LIAR,b6f5aca9-25ea-42cb-a5be-9372a122b38b
barely-true,since 2004 1300 attacks rail targets four thousand people died thousands injuries,LIAR,ca594b90-9f9e-4ce4-8800-73ed65bda095
half-true,major country earth doesnt guarantee health care people right,LIAR,b730e529-d2f6-454b-8735-0d2ce7972667
true,buy lobster food stamps,LIAR,9baa05dd-b00b-45d7-b2a7-e79f8862c888
true,troubled asset relief program tarp,LIAR,c28ed50e-56e1-468e-8a70-aec2e98a70a6
pants-fire,someone last week neenah near school kill someone bow arrow,LIAR,466a1f5b-d1c7-483b-8ca8-fc32294e2350
true,says mitt romney flipflopped taxpayer protection pledge,LIAR,0368b18f-b939-41f8-b6f9-73ff13b23ee0
mostly-true,university wisconsin system budget biggest ever,LIAR,57340b4d-a8d1-4389-b214-ed8991451576
false,precinct allen westpatrick murphy recount 7 registered voters guatemalan community tally showed 900 voted,LIAR,0ce6f13a-cef1-4e01-bdbb-3e616128447b
barely-true,rep bob goodlattes balanced budgetamendment require balanced budget,LIAR,32e5e251-1a82-43d6-9829-ceec48268f40
half-true,says fort hood near killeen texas largest military installation free world,LIAR,2d70eec5-378d-41bd-b743-bc638cf71c34
half-true,25 million americans unemployed 50 million live without health insurance perhaps 100 million live poverty,LIAR,80bd2adb-a730-4799-b319-781ffb7a875e
barely-true,says donald trump supports agenda privatize veterans affairshealth care system,LIAR,5fe83131-7623-45e0-a6b0-743868bd3128
true,keystone xl pipeline,LIAR,4aa6b4c0-acb6-4603-8600-ce24db58c4f1
false,says never received sent material marked classified private email server whilesecretary state,LIAR,c8e54dd5-4217-43e5-a1bd-e649f6af44f8
true,says every dollar state spent audits last year delivered 64 cost savings,LIAR,3081d280-c100-4d63-923a-4990b9e6963c
mostly-true,says impose tougher cost controls state employees previous wisconsin governor,LIAR,a8c80883-8c62-415b-8c73-50e27914dc79
false,welders make money philosophers,LIAR,ae3dafe1-d7eb-4327-a5f2-56840f7ce557
half-true,says donald trump says foreign policy experience ran miss universe pageant russia,LIAR,e3c6b396-b370-47c9-831d-411c745f5164
barely-true,one texas city law says women six dildos,LIAR,69f95b79-1fc5-4d60-97be-e15bcfb3510e
mostly-true,says half many students one georgia technical college two years ago,LIAR,41a9061d-2b11-4903-9c5a-114f002bb5c6
true,half rural hospitals operate red virginia operate loss,LIAR,a864345a-ab99-4c4a-bd5f-604b44ce319c
true,2009 democratic wisconsin state senators rammed billiondollar tax hike 24 hours public input,LIAR,04474640-0764-4e70-8bbb-b73bc6cdcba9
true,pink pony club dekalb county never cited violation ordinance state law,LIAR,a65e67d8-0885-4762-8d0d-bcf0cff474ba
false,transpacific partnership fasttracked senate wont receive committee assignment consideration include debate,LIAR,e5efbd7a-8b72-4f29-9140-e038d9f22b44
half-true,says mitt romney said going live high gas prices good thing reduce consumption dont want produce gasoline,LIAR,70596780-9f35-434b-aa2a-8bbb195ceb32
mostly-true,nearly decade half congress tammy baldwin sponsored 105 bills three enacted law,LIAR,2a17edfe-38ca-4af6-98f1-a72cabe6086a
true,nevada recently ranked 1 unemployment foreclosures violent crime personal bankruptcy divorce,LIAR,a1229b74-15b8-49ff-8c66-22a19f3cbf99
false,politicians corporate lobbyists trying take away right spend paycheck want,LIAR,797a4eb2-8781-4998-a418-f0853fb6d776
false,sixtypercent state retireesdont get social security,LIAR,44d8f504-e61c-4c20-bf51-fd55a364a70a
pants-fire,less 48 hours united states government shutting good,PolitiFact,5f17b162-646b-4601-b23c-d7296124a98b
true,fill tax return estonia online five minutes,LIAR,2171d30a-6c98-4799-b9f4-adaa421f25a7
false,didnt development director seven months,LIAR,f2a3ab48-d624-41cf-978e-ba70b2417327
true,childrens defense fund rated mccain worst senator congress children,LIAR,42beb44c-cba1-46d7-a1c3-45f0706de4db
barely-true,says donald trump mike pence want gamble retirement benefits stock market,LIAR,30ed211b-f111-4f8c-8061-b8085e3d6e21
barely-true,says texas lawmakers agreed cut states rainy day fund half spending 4 billion current 8 billion,LIAR,94d7a227-765c-4ab9-a1be-d59a123e9d29
mostly-true,classified material header says topsecret secret confidential nothing repeat verified report department justice none emails sent received header,LIAR,682c7910-a592-4a22-aa66-f58a2dca2dc9
Miscaptioned,map created scientists shows us look like dont reverse climate change,Snopes,e84fdcc5-77ce-4d26-9cc3-df698628613a
false,theres one candidate investigation terry mcauliffe,LIAR,767afaaf-840f-4926-bcad-d8c47ceb51fe
false,calling supreme court nominee sonia sotomayor racist,LIAR,7c1e0c90-2761-45a2-a1d7-47f08212e0b2
false,miamidade nations highestrated tap water,LIAR,2ab63088-d807-401f-b277-cc972ab66a84
mostly-true,says 315000 mostly minority texas students enrolled failing schools,LIAR,eacdf0a8-7869-48e5-aed4-b0fcc079c25b
mostly-true,says inspector general irs said political motivation outside influence targeting taxexempt applications tea party groups,LIAR,2d2ea704-1339-4bd8-89c8-2ea79672481a
mostly-true,admits still doesnt know use computer cant send email,LIAR,729ecff0-259b-482f-a417-6e811b87fc5d
false,whether president obamas speeches school children spread socialist ideology,LIAR,3fef96cc-91b8-483a-b1c9-f8a091e760e4
barely-true,common core means 300 data elements government going collecting children,LIAR,029b48aa-018b-4710-b0d2-a61626e62afa
true,says fought 3 billion cuts public education since 2003,LIAR,9d501f33-a97b-42a5-84c4-f4741bb1e88c
mostly-true,committed public financing obama committed public financing,LIAR,69082f45-8742-44c4-83c6-80bbdb3ec4ec
half-true,every president since franklin delano roosevelt fasttrack trade authority,LIAR,1e323957-b75a-4b0d-b40a-68cc6a50c69f
true,felony crimes city atlanta lowest since 1969,LIAR,daafafbb-f480-4a4f-9156-261a296746a5
mostly-true,half black workers country earn less 15 hour,LIAR,be9ac41a-4155-4def-95cb-e933015c8265
false,says texas economy 30 percent larger australias,LIAR,902f99e2-53e6-4cf6-ae1a-648062088c59
half-true,according david cay johnston average american pays 22 percent income federal taxes richest 400 americans pay 16 percent income federal taxes,LIAR,8cc881e8-187f-4075-88dd-5d5b34c63228
half-true,opponent city chicago payroll state illinois payroll simultaneously taking full salary funding full pension benefits city worker state worker 10 years,LIAR,7f50f4cf-94d7-40b3-8216-4f2f37eb6cc1
barely-true,liberia girl likely married 18 know read,LIAR,9964e8ed-c08f-41fc-b26f-f1c3218bfb9e
barely-true,ninetyeight percent american people see taxes go due house health care bill,LIAR,76ebadaa-b93d-44a0-ae45-e99e5da30491
half-true,hillary clinton said straight face terrorist attacks weekend caused donald j trump,LIAR,ef4e4de3-3de4-4f38-99f8-755fb35d0b0e
true,request increase troops sat desks white house presidency george w bush including vice presidents eight months resource request filled president obama march,LIAR,fc006210-c353-45af-8e42-5d5e871af2cf
true,served city commissioner made great strides successfully fought adding women people color fire bureau,LIAR,821ecc19-530b-43f7-8daa-ffcc8188ec9b
half-true,recently seen government debt grow 34 trillion first 29 months obama administration equivalent 4 billion per day,LIAR,af10c2a9-eea5-4c98-a0f3-0328929093d1
false,del ben chafin took money away southwest virginia schools votingto build politicians palace,LIAR,8048e45f-7231-4497-a4b1-b8ed1ef09b44
half-true,health care reform plans consided congress finally reduce costs health care,LIAR,7a973689-49c2-40c5-829b-c801c3ec51ec
barely-true,ive almost every day,LIAR,c6c51cad-14e0-4800-87de-41f3c49a8bf3
barely-true,paul ryans medicare plan provides pretty much coverage members congress receive,LIAR,5f48bd59-ee89-4774-87bf-259639521855
true,government spent lent committed 128 trillion attempt blunt recession,LIAR,4357a1dc-ab53-4ec1-ae95-385f3be329a6
false,president obama liberal former dnc chairman tim kaines 787 billion stimulus failed create jobs,LIAR,f347a81b-30a2-4c69-af7c-d691ccda1821
half-true,half last years us college graduates unemployed underemployed,LIAR,e0995269-908b-444c-a055-1cef6436cba1
barely-true,says donald trump wants us pull nato,LIAR,96893460-a994-48ec-9666-58ed3b188884
barely-true,says president obama promised stimulus plan unemployment would never go 8 percent even said would 6 percent,LIAR,4811204b-0223-4bc9-a327-90113cd777a7
true,state employees receive pay raise 2009 2012,LIAR,c2264502-2f91-4da3-af0f-8700b5541ab8
half-true,says ample means tell someone christian middle east name theyre born birth certificates,LIAR,1e76b977-05cd-4c58-a321-9d0c9edfcf8c
True,two different photographs authentically show former us president donald trump giving thumbsup smiling posing next graves fallen marines arlington national cemetery,Snopes,5926e172-fe20-429b-8b39-d9bf0f81636a
mostly-true,100000 stimulus funds used martini bar brazilian steakhouse,LIAR,07671733-2a9b-4a6f-9d5f-e4a876812f0e
mostly-true,state agency wanted fire employee spent four hours per day watching pornography state employment commission reinstated person,LIAR,da1e23ee-40ad-49a4-96f4-9d9e47a1f203
barely-true,georgia general assembly took away atlanta board educations oversight superintendent,LIAR,6291bc40-0b8b-4503-a49f-7e7c452705b3
pants-fire,says sen robert cowles recall opponent supported sale stateowned power plants highest bidder biggest donors oversight,LIAR,99b75b91-4d11-4555-92cb-8e821644434d
half-true,thanks obama administrations negotiations irans nuclear program lock key camera 24 hours day 365 days year,LIAR,3e25af22-fc27-4641-b736-2e372c14e04d
barely-true,white house three staff calligraphers making 86000 97000 one national security director makes 55000,LIAR,ea540da7-a9d1-40ce-940a-442c97654794
true,rhode islanders pay among highest auto repair bills nation,LIAR,68045c82-b0af-41cd-9b9e-0985f61f590a
pants-fire,says getting excons successfully return society important always faced constantly recidivism big problem penitentiary today 70 80 percent range,LIAR,dd2b063f-0cc6-4400-abcd-a6402f29e728
half-true,ben carson running president eliminate dependency government doesnt mention grew public schools got public housing food stamps got free glasses government program helped affirmative action got pell grants college,LIAR,612f70b4-18ea-485f-8fc9-801f98565e99
barely-true,social security trust fund already facing imminent bankruptcy,LIAR,a7283a4b-5128-4273-874a-dcc1fc62149b
true,alternative minimum taxwas created congress 1969 affect 155 wealthy americans never indexed inflation original 155 taxpayers increased affect 35million 2006,LIAR,405df7a2-7bde-4178-9858-0b1ba0d9a064
false,says man rushed stage dayton ohio chatter isis isis social media posts,LIAR,5d30272b-4733-4061-8b43-dc6528d1f38d
barely-true,says interviewer asked donald trump treats women respect trump replied cant say,LIAR,9d87e84b-3e4b-4007-86ac-b752e6f38fa5
mostly-true,recent report premiums medicare payroll withholdings paying half program financially solvent,LIAR,66f1dcd1-9486-4985-9fed-d5cbbf35794a
barely-true,recent house special election florida democrats got outspent republican district,LIAR,4bb1aa82-6346-4cd0-bb2b-1c3f15b6d185
pants-fire,say matt wand cut troutdale police created slush fund,LIAR,2eda820e-227d-4ca7-8010-fc40dc988f96
barely-true,says opponent chad chadwell wants condom techniques demonstrated children,LIAR,a9c3c2da-d343-4b25-9231-2c3247636a6d
true,fact theres state funding education today time,LIAR,2ca47225-9859-45a7-959d-4fe138f950cb
barely-true,says hasnt changed view abortion restrictions,LIAR,c56d9960-a3f2-41a8-a14b-4b800821181b
half-true,says us sen bill nelson voted democrats congress nearly 95 percent time,LIAR,5802a60d-8100-4d1c-b21a-25e1f3a23cba
false,amendment 1 protects florida seniors scams ripoffs,LIAR,25c41b03-ccd3-46d8-9534-6b76fe653fda
true,recusing cases receiving campaign contribution,LIAR,886abf62-4b22-4ec6-80dc-a8f51df4bae1
half-true,500 registered republicans moving texas every day,LIAR,93d5eaf7-15ef-4b19-a6dd-a1a0dab09216
pants-fire,page 92 house health care bill says specifically people cant purchase private health insurance date certain,LIAR,decd7049-c030-495a-9700-ae748766bd5a
barely-true,says republican candidate prior debate said lowerincome workers hurt economy,LIAR,7f662860-fabf-4424-9025-7f5a267d6eea
half-true,houston suffered 17 billion operating losses mayor bill white,LIAR,a33a89d4-5f36-4510-a51c-b996fa7c6ff5
true,since john f kennedy assassinated 1963 americans died gunfire within country american servicemen women killed wars,LIAR,ebdfa203-9884-4fbf-961e-5974bcd0dfd2
mostly-true,florida secondhighest foreclosure rate nation,LIAR,f3b1df82-6234-4b11-a205-6475d43b530f
pants-fire,damage protesters wisconsin state capitol cost 75 million repair,LIAR,b0fc9790-e5cd-44d3-b12c-c745c726f862
pants-fire,former atlanta public schools superintendent beverly hall left school district significantly better found,LIAR,a15b19d1-1bc6-4090-a56e-ca1d477b5e2b
mostly-true,thirteen hundred applicants rhode island signed insurance obamacare,LIAR,73d77f1f-b9a2-48ec-8be5-9a240111d36f
true,trump management charged discriminating africanamericans breaking federal law,LIAR,a89cafb3-211b-40b2-bf7a-00c894b770d6
half-true,parents dont health insurance senator obama wants children fined,LIAR,ce9b1d1c-aebc-4ded-bc9b-a3b84cb23e04
barely-true,700 jobs lost allen boyd voted health care bill,LIAR,3eb35d3c-ff7b-4006-a56d-15f15f643d15
true,first time 35 years businesses dying starting,LIAR,609ddd13-a32c-4bbc-98af-60730534e7fc
half-true,limberbutt mccubbins fiveyearold cat candidate 2016 presidential election,LIAR,802ee991-dc00-40ca-b129-05c8425dc671
half-true,says electric utilities trying fool amending state constitution way gives authority shut net metering,LIAR,8901b09d-d64b-4d77-8a21-0b2abb296768
false,history department university texas 50 registered voters one republican,LIAR,3fa2868d-8276-46a6-a39c-9b2617f2c255
